match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
2,2,Kings XI Punjab,Chennai Super Kings,5,5,JR Hopes,K Goel,JDP Oram,0,0,0,0,0,0,4,0,4,,,
2,2,Kings XI Punjab,Chennai Super Kings,5,6,JR Hopes,K Goel,JDP Oram,0,0,0,0,0,0,4,0,4,,,
2,2,Kings XI Punjab,Chennai Super Kings,6,1,K Goel,JR Hopes,MS Gony,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,6,2,JR Hopes,K Goel,MS Gony,0,0,0,0,0,0,6,0,6,,,
2,2,Kings XI Punjab,Chennai Super Kings,6,3,JR Hopes,K Goel,MS Gony,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,6,4,K Goel,JR Hopes,MS Gony,0,1,0,0,0,0,0,1,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,6,5,K Goel,JR Hopes,MS Gony,0,0,0,0,0,0,0,0,0,,,
2,2,Kings XI Punjab,Chennai Super Kings,6,6,K Goel,JR Hopes,MS Gony,0,0,0,0,0,0,0,0,0,K Goel,caught,PA Patel
2,2,Kings XI Punjab,Chennai Super Kings,6,7,JR Hopes,KC Sangakkara,MS Gony,0,1,0,0,0,0,0,1,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,6,8,JR Hopes,KC Sangakkara,MS Gony,0,0,0,0,0,0,6,0,6,,,
2,2,Kings XI Punjab,Chennai Super Kings,7,1,KC Sangakkara,JR Hopes,M Muralitharan,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,7,2,JR Hopes,KC Sangakkara,M Muralitharan,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,7,3,KC Sangakkara,JR Hopes,M Muralitharan,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,7,4,JR Hopes,KC Sangakkara,M Muralitharan,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,7,5,KC Sangakkara,JR Hopes,M Muralitharan,0,0,0,1,0,0,0,1,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,7,6,JR Hopes,KC Sangakkara,M Muralitharan,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,8,1,JR Hopes,KC Sangakkara,P Amarnath,0,0,0,0,0,0,4,0,4,,,
2,2,Kings XI Punjab,Chennai Super Kings,8,2,JR Hopes,KC Sangakkara,P Amarnath,0,0,0,0,0,0,4,0,4,,,
2,2,Kings XI Punjab,Chennai Super Kings,8,3,JR Hopes,KC Sangakkara,P Amarnath,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,8,4,KC Sangakkara,JR Hopes,P Amarnath,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,8,5,JR Hopes,KC Sangakkara,P Amarnath,0,0,0,0,0,0,4,0,4,,,
2,2,Kings XI Punjab,Chennai Super Kings,8,6,JR Hopes,KC Sangakkara,P Amarnath,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,9,1,JR Hopes,KC Sangakkara,Joginder Sharma,0,0,0,0,0,0,4,0,4,,,
2,2,Kings XI Punjab,Chennai Super Kings,9,2,JR Hopes,KC Sangakkara,Joginder Sharma,0,0,0,0,0,0,4,0,4,,,
2,2,Kings XI Punjab,Chennai Super Kings,9,3,JR Hopes,KC Sangakkara,Joginder Sharma,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,9,4,KC Sangakkara,JR Hopes,Joginder Sharma,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,9,5,JR Hopes,KC Sangakkara,Joginder Sharma,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,9,6,KC Sangakkara,JR Hopes,Joginder Sharma,0,1,0,0,0,0,0,1,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,9,7,KC Sangakkara,JR Hopes,Joginder Sharma,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,10,1,KC Sangakkara,JR Hopes,M Muralitharan,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,10,2,JR Hopes,KC Sangakkara,M Muralitharan,0,0,0,0,0,0,6,0,6,,,
2,2,Kings XI Punjab,Chennai Super Kings,10,3,JR Hopes,KC Sangakkara,M Muralitharan,0,0,0,0,0,0,0,0,0,,,
2,2,Kings XI Punjab,Chennai Super Kings,10,4,JR Hopes,KC Sangakkara,M Muralitharan,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,10,5,KC Sangakkara,JR Hopes,M Muralitharan,0,0,0,0,0,0,4,0,4,,,
2,2,Kings XI Punjab,Chennai Super Kings,10,6,KC Sangakkara,JR Hopes,M Muralitharan,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,11,1,KC Sangakkara,JR Hopes,P Amarnath,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,11,2,JR Hopes,KC Sangakkara,P Amarnath,0,0,0,0,0,0,0,0,0,JR Hopes,caught,Joginder Sharma
2,2,Kings XI Punjab,Chennai Super Kings,11,3,KC Sangakkara,Yuvraj Singh,P Amarnath,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,11,4,Yuvraj Singh,KC Sangakkara,P Amarnath,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,11,5,KC Sangakkara,Yuvraj Singh,P Amarnath,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,11,6,Yuvraj Singh,KC Sangakkara,P Amarnath,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,12,1,Yuvraj Singh,KC Sangakkara,Joginder Sharma,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,12,2,KC Sangakkara,Yuvraj Singh,Joginder Sharma,0,0,0,0,0,0,6,0,6,,,
2,2,Kings XI Punjab,Chennai Super Kings,12,3,KC Sangakkara,Yuvraj Singh,Joginder Sharma,0,0,0,0,0,0,4,0,4,,,
2,2,Kings XI Punjab,Chennai Super Kings,12,4,KC Sangakkara,Yuvraj Singh,Joginder Sharma,0,0,0,0,0,0,0,0,0,,,
2,2,Kings XI Punjab,Chennai Super Kings,12,5,KC Sangakkara,Yuvraj Singh,Joginder Sharma,0,0,0,0,0,0,0,0,0,,,
2,2,Kings XI Punjab,Chennai Super Kings,12,6,KC Sangakkara,Yuvraj Singh,Joginder Sharma,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,13,1,KC Sangakkara,Yuvraj Singh,P Amarnath,0,0,0,1,0,0,0,1,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,13,2,Yuvraj Singh,KC Sangakkara,P Amarnath,0,0,0,0,0,0,6,0,6,,,
2,2,Kings XI Punjab,Chennai Super Kings,13,3,Yuvraj Singh,KC Sangakkara,P Amarnath,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,13,4,KC Sangakkara,Yuvraj Singh,P Amarnath,0,0,0,1,0,0,0,1,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,13,5,Yuvraj Singh,KC Sangakkara,P Amarnath,0,0,0,0,0,0,4,0,4,,,
2,2,Kings XI Punjab,Chennai Super Kings,13,6,Yuvraj Singh,KC Sangakkara,P Amarnath,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,14,1,Yuvraj Singh,KC Sangakkara,M Muralitharan,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,14,2,KC Sangakkara,Yuvraj Singh,M Muralitharan,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,14,3,Yuvraj Singh,KC Sangakkara,M Muralitharan,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,14,4,KC Sangakkara,Yuvraj Singh,M Muralitharan,0,2,0,0,0,0,0,2,2,,,
2,2,Kings XI Punjab,Chennai Super Kings,14,5,Yuvraj Singh,KC Sangakkara,M Muralitharan,0,0,0,0,0,0,6,0,6,,,
2,2,Kings XI Punjab,Chennai Super Kings,14,6,Yuvraj Singh,KC Sangakkara,M Muralitharan,0,0,0,0,0,0,0,0,0,,,
2,2,Kings XI Punjab,Chennai Super Kings,14,7,Yuvraj Singh,KC Sangakkara,M Muralitharan,0,0,0,0,0,0,0,0,0,,,
2,2,Kings XI Punjab,Chennai Super Kings,15,1,KC Sangakkara,Yuvraj Singh,Joginder Sharma,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,15,2,Yuvraj Singh,KC Sangakkara,Joginder Sharma,0,0,0,0,0,0,0,0,0,Yuvraj Singh,caught,P Amarnath
2,2,Kings XI Punjab,Chennai Super Kings,15,3,KC Sangakkara,SM Katich,Joginder Sharma,0,0,0,0,0,0,4,0,4,,,
2,2,Kings XI Punjab,Chennai Super Kings,15,4,KC Sangakkara,SM Katich,Joginder Sharma,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,15,5,SM Katich,KC Sangakkara,Joginder Sharma,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,15,6,KC Sangakkara,SM Katich,Joginder Sharma,0,0,0,0,0,0,6,0,6,,,
2,2,Kings XI Punjab,Chennai Super Kings,16,1,SM Katich,KC Sangakkara,P Amarnath,0,0,0,0,0,0,2,0,2,,,
2,2,Kings XI Punjab,Chennai Super Kings,16,2,SM Katich,KC Sangakkara,P Amarnath,0,0,1,0,0,0,0,1,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,16,3,KC Sangakkara,SM Katich,P Amarnath,0,0,0,0,0,0,4,0,4,,,
2,2,Kings XI Punjab,Chennai Super Kings,16,4,KC Sangakkara,SM Katich,P Amarnath,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,16,5,SM Katich,KC Sangakkara,P Amarnath,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,16,6,KC Sangakkara,SM Katich,P Amarnath,0,0,0,0,0,0,2,0,2,,,
2,2,Kings XI Punjab,Chennai Super Kings,17,1,SM Katich,KC Sangakkara,MS Gony,0,0,0,1,0,0,0,1,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,17,2,KC Sangakkara,SM Katich,MS Gony,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,17,3,SM Katich,KC Sangakkara,MS Gony,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,17,4,KC Sangakkara,SM Katich,MS Gony,0,0,0,0,0,0,4,0,4,,,
2,2,Kings XI Punjab,Chennai Super Kings,17,5,KC Sangakkara,SM Katich,MS Gony,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,17,6,SM Katich,KC Sangakkara,MS Gony,0,0,0,0,0,0,2,0,2,,,
2,2,Kings XI Punjab,Chennai Super Kings,18,1,KC Sangakkara,SM Katich,M Muralitharan,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,18,2,SM Katich,KC Sangakkara,M Muralitharan,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,18,3,KC Sangakkara,SM Katich,M Muralitharan,0,0,0,0,0,0,2,0,2,,,
2,2,Kings XI Punjab,Chennai Super Kings,18,4,KC Sangakkara,SM Katich,M Muralitharan,0,0,0,0,0,0,0,0,0,KC Sangakkara,caught,Joginder Sharma
2,2,Kings XI Punjab,Chennai Super Kings,18,5,SM Katich,IK Pathan,M Muralitharan,0,0,1,0,0,0,0,1,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,18,6,IK Pathan,SM Katich,M Muralitharan,0,0,0,0,0,0,0,0,0,,,
2,2,Kings XI Punjab,Chennai Super Kings,19,1,SM Katich,IK Pathan,JDP Oram,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,19,2,IK Pathan,SM Katich,JDP Oram,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,19,3,SM Katich,IK Pathan,JDP Oram,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,19,4,IK Pathan,SM Katich,JDP Oram,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,19,5,SM Katich,IK Pathan,JDP Oram,0,0,0,0,0,0,2,0,2,,,
2,2,Kings XI Punjab,Chennai Super Kings,19,6,SM Katich,IK Pathan,JDP Oram,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,20,1,SM Katich,IK Pathan,Joginder Sharma,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,20,2,IK Pathan,SM Katich,Joginder Sharma,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,20,3,SM Katich,IK Pathan,Joginder Sharma,0,0,0,0,0,0,0,0,0,,,
2,2,Kings XI Punjab,Chennai Super Kings,20,4,SM Katich,IK Pathan,Joginder Sharma,0,0,0,0,0,0,6,0,6,,,
2,2,Kings XI Punjab,Chennai Super Kings,20,5,SM Katich,IK Pathan,Joginder Sharma,0,0,0,0,0,0,1,0,1,,,
2,2,Kings XI Punjab,Chennai Super Kings,20,6,IK Pathan,SM Katich,Joginder Sharma,0,0,0,0,0,0,0,0,0,,,
3,1,Rajasthan Royals,Delhi Daredevils,1,1,T Kohli,YK Pathan,GD McGrath,0,0,0,0,0,0,0,0,0,,,
3,1,Rajasthan Royals,Delhi Daredevils,1,2,T Kohli,YK Pathan,GD McGrath,0,0,0,0,0,0,0,0,0,,,
3,1,Rajasthan Royals,Delhi Daredevils,1,3,T Kohli,YK Pathan,GD McGrath,0,0,0,0,0,0,0,0,0,,,
3,1,Rajasthan Royals,Delhi Daredevils,1,4,T Kohli,YK Pathan,GD McGrath,0,1,0,0,0,0,0,1,1,,,
3,1,Rajasthan Royals,Delhi Daredevils,1,5,T Kohli,YK Pathan,GD McGrath,0,0,0,0,0,0,0,0,0,,,
3,1,Rajasthan Royals,Delhi Daredevils,1,6,T Kohli,YK Pathan,GD McGrath,0,0,0,0,0,0,0,0,0,,,
3,1,Rajasthan Royals,Delhi Daredevils,1,7,T Kohli,YK Pathan,GD McGrath,0,0,0,0,0,0,6,0,6,,,
3,1,Rajasthan Royals,Delhi Daredevils,2,1,YK Pathan,T Kohli,B Geeves,0,0,0,0,0,0,1,0,1,,,
3,1,Rajasthan Royals,Delhi Daredevils,2,2,T Kohli,YK Pathan,B Geeves,0,0,0,0,0,0,0,0,0,,,
3,1,Rajasthan Royals,Delhi Daredevils,2,3,T Kohli,YK Pathan,B Geeves,0,0,0,0,0,0,0,0,0,,,
3,1,Rajasthan Royals,Delhi Daredevils,2,4,T Kohli,YK Pathan,B Geeves,0,0,0,0,0,0,1,0,1,,,
3,1,Rajasthan Royals,Delhi Daredevils,2,5,YK Pathan,T Kohli,B Geeves,0,0,0,0,0,0,4,0,4,,,
3,1,Rajasthan Royals,Delhi Daredevils,2,6,YK Pathan,T Kohli,B Geeves,0,0,0,0,0,0,4,0,4,,,
3,1,Rajasthan Royals,Delhi Daredevils,3,1,T Kohli,YK Pathan,GD McGrath,0,0,0,0,0,0,0,0,0,,,
3,1,Rajasthan Royals,Delhi Daredevils,3,2,T Kohli,YK Pathan,GD McGrath,0,0,0,0,0,0,0,0,0,,,
3,1,Rajasthan Royals,Delhi Daredevils,3,3,T Kohli,YK Pathan,GD McGrath,0,0,0,0,0,0,0,0,0,T Kohli,caught,M Manhas
3,1,Rajasthan Royals,Delhi Daredevils,3,4,SR Watson,YK Pathan,GD McGrath,0,0,0,0,0,0,0,0,0,,,
3,1,Rajasthan Royals,Delhi Daredevils,3,5,SR Watson,YK Pathan,GD McGrath,0,0,0,0,0,0,0,0,0,,,
3,1,Rajasthan Royals,Delhi Daredevils,3,6,SR Watson,YK Pathan,GD McGrath,0,0,0,0,0,0,0,0,0,,,
3,1,Rajasthan Royals,Delhi Daredevils,4,1,YK Pathan,SR Watson,B Geeves,0,0,0,0,0,0,1,0,1,,,
3,1,Rajasthan Royals,Delhi Daredevils,4,2,SR Watson,YK Pathan,B Geeves,0,0,0,0,0,0,4,0,4,,,
3,1,Rajasthan Royals,Delhi Daredevils,4,3,SR Watson,YK Pathan,B Geeves,0,0,0,0,0,0,4,0,4,,,
3,1,Rajasthan Royals,Delhi Daredevils,4,4,SR Watson,YK Pathan,B Geeves,0,0,0,0,0,0,1,0,1,,,
3,1,Rajasthan Royals,Delhi Daredevils,4,5,YK Pathan,SR Watson,B Geeves,0,0,0,0,0,0,0,0,0,YK Pathan,run out,M Manhas
3,1,Rajasthan Royals,Delhi Daredevils,4,6,SR Watson,M Kaif,B Geeves,0,0,0,0,0,0,4,0,4,,,
3,1,Rajasthan Royals,Delhi Daredevils,5,1,M Kaif,SR Watson,GD McGrath,0,0,0,0,0,0,0,0,0,,,
3,1,Rajasthan Royals,Delhi Daredevils,5,2,M Kaif,SR Watson,GD McGrath,0,0,0,0,0,0,0,0,0,,,
3,1,Rajasthan Royals,Delhi Daredevils,5,3,M Kaif,SR Watson,GD McGrath,0,0,0,0,0,0,1,0,1,,,
3,1,Rajasthan Royals,Delhi Daredevils,5,4,SR Watson,M Kaif,GD McGrath,0,0,0,0,0,0,4,0,4,,,
3,1,Rajasthan Royals,Delhi Daredevils,5,5,SR Watson,M Kaif,GD McGrath,0,0,0,0,0,0,0,0,0,,,
3,1,Rajasthan Royals,Delhi Daredevils,5,6,SR Watson,M Kaif,GD McGrath,0,0,0,0,0,0,1,0,1,,,
3,1,Rajasthan Royals,Delhi Daredevils,6,1,SR Watson,M Kaif,MF Maharoof,0,0,0,0,0,0,0,0,0,,,
3,1,Rajasthan Royals,Delhi Daredevils,6,2,SR Watson,M Kaif,MF Maharoof,0,0,0,0,0,0,1,0,1,,,
3,1,Rajasthan Royals,Delhi Daredevils,6,3,M Kaif,SR Watson,MF Maharoof,0,0,0,0,0,0,0,0,0,,,
3,1,Rajasthan Royals,Delhi Daredevils,6,4,M Kaif,SR Watson,MF Maharoof,0,0,0,1,0,0,0,1,1,,,
3,1,Rajasthan Royals,Delhi Daredevils,6,5,SR Watson,M Kaif,MF Maharoof,0,0,0,0,0,0,1,0,1,,,
3,1,Rajasthan Royals,Delhi Daredevils,6,6,M Kaif,SR Watson,MF Maharoof,0,0,0,0,0,0,0,0,0,,,
3,1,Rajasthan Royals,Delhi Daredevils,7,1,SR Watson,M Kaif,R Bhatia,0,0,0,0,0,0,0,0,0,,,
3,1,Rajasthan Royals,Delhi Daredevils,7,2,SR Watson,M Kaif,R Bhatia,0,0,0,0,0,0,1,0,1,SR Watson,run out,S Dhawan
3,1,Rajasthan Royals,Delhi Daredevils,7,3,M Kaif,DS Lehmann,R Bhatia,0,0,0,0,0,0,2,0,2,,,
3,1,Rajasthan Royals,Delhi Daredevils,7,4,M Kaif,DS Lehmann,R Bhatia,0,0,0,0,0,0,0,0,0,,,
3,1,Rajasthan Royals,Delhi Daredevils,7,5,M Kaif,DS Lehmann,R Bhatia,0,0,0,0,0,0,0,0,0,,,
3,1,Rajasthan Royals,Delhi Daredevils,7,6,M Kaif,DS Lehmann,R Bhatia,0,0,0,0,0,0,1,0,1,,,
3,1,Rajasthan Royals,Delhi Daredevils,8,1,M Kaif,DS Lehmann,MF Maharoof,0,0,0,1,0,0,0,1,1,,,
3,1,Rajasthan Royals,Delhi Daredevils,8,2,DS Lehmann,M Kaif,MF Maharoof,0,0,0,0,0,0,1,0,1,,,
3,1,Rajasthan Royals,Delhi Daredevils,8,3,M Kaif,DS Lehmann,MF Maharoof,0,0,0,0,0,0,1,0,1,,,
3,1,Rajasthan Royals,Delhi Daredevils,8,4,DS Lehmann,M Kaif,MF Maharoof,0,0,0,0,0,0,0,0,0,DS Lehmann,lbw,
3,1,Rajasthan Royals,Delhi Daredevils,8,5,RA Jadeja,M Kaif,MF Maharoof,0,0,0,0,0,0,0,0,0,,,
3,1,Rajasthan Royals,Delhi Daredevils,8,6,RA Jadeja,M Kaif,MF Maharoof,0,0,0,0,0,0,1,0,1,,,
3,1,Rajasthan Royals,Delhi Daredevils,9,1,RA Jadeja,M Kaif,R Bhatia,0,0,0,0,0,0,0,0,0,,,
3,1,Rajasthan Royals,Delhi Daredevils,9,2,RA Jadeja,M Kaif,R Bhatia,0,0,0,0,0,0,0,0,0,,,
3,1,Rajasthan Royals,Delhi Daredevils,9,3,RA Jadeja,M Kaif,R Bhatia,0,0,1,0,0,0,0,1,1,,,
3,1,Rajasthan Royals,Delhi Daredevils,9,4,M Kaif,RA Jadeja,R Bhatia,0,0,0,0,0,0,1,0,1,,,
3,1,Rajasthan Royals,Delhi Daredevils,9,5,RA Jadeja,M Kaif,R Bhatia,0,0,0,0,0,0,0,0,0,,,
3,1,Rajasthan Royals,Delhi Daredevils,9,6,RA Jadeja,M Kaif,R Bhatia,0,0,0,0,0,0,1,0,1,,,
3,1,Rajasthan Royals,Delhi Daredevils,10,1,RA Jadeja,M Kaif,MF Maharoof,0,0,0,1,0,0,0,1,1,,,
3,1,Rajasthan Royals,Delhi Daredevils,10,2,M Kaif,RA Jadeja,MF Maharoof,0,0,0,0,0,0,1,0,1,,,
3,1,Rajasthan Royals,Delhi Daredevils,10,3,RA Jadeja,M Kaif,MF Maharoof,0,0,0,0,0,0,1,0,1,,,
3,1,Rajasthan Royals,Delhi Daredevils,10,4,M Kaif,RA Jadeja,MF Maharoof,0,0,0,0,0,0,1,0,1,,,
3,1,Rajasthan Royals,Delhi Daredevils,10,5,RA Jadeja,M Kaif,MF Maharoof,0,0,0,0,0,0,1,0,1,,,
3,1,Rajasthan Royals,Delhi Daredevils,10,6,M Kaif,RA Jadeja,MF Maharoof,0,0,0,0,0,0,1,0,1,,,
3,1,Rajasthan Royals,Delhi Daredevils,11,1,M Kaif,RA Jadeja,R Bhatia,0,0,0,0,0,0,0,0,0,,,
3,1,Rajasthan Royals,Delhi Daredevils,11,2,M Kaif,RA Jadeja,R Bhatia,0,0,0,0,0,0,0,0,0,,,
3,1,Rajasthan Royals,Delhi Daredevils,11,3,M Kaif,RA Jadeja,R Bhatia,0,0,0,0,0,0,0,0,0,M Kaif,caught,B Geeves
3,1,Rajasthan Royals,Delhi Daredevils,11,4,M Rawat,RA Jadeja,R Bhatia,0,0,0,0,0,0,1,0,1,,,
3,1,Rajasthan Royals,Delhi Daredevils,11,5,RA Jadeja,M Rawat,R Bhatia,0,0,0,0,0,0,0,0,0,,,
3,1,Rajasthan Royals,Delhi Daredevils,11,6,RA Jadeja,M Rawat,R Bhatia,0,0,0,0,0,0,1,0,1,,,
3,1,Rajasthan Royals,Delhi Daredevils,12,1,RA Jadeja,M Rawat,DL Vettori,0,0,0,0,0,0,6,0,6,,,
3,1,Rajasthan Royals,Delhi Daredevils,12,2,RA Jadeja,M Rawat,DL Vettori,0,0,0,0,0,0,4,0,4,,,
3,1,Rajasthan Royals,Delhi Daredevils,12,3,RA Jadeja,M Rawat,DL Vettori,0,0,0,0,0,0,1,0,1,,,
3,1,Rajasthan Royals,Delhi Daredevils,12,4,M Rawat,RA Jadeja,DL Vettori,0,0,0,0,0,0,0,0,0,,,
3,1,Rajasthan Royals,Delhi Daredevils,12,5,M Rawat,RA Jadeja,DL Vettori,0,0,0,0,0,0,1,0,1,,,
3,1,Rajasthan Royals,Delhi Daredevils,12,6,RA Jadeja,M Rawat,DL Vettori,0,0,0,0,0,0,0,0,0,,,
3,1,Rajasthan Royals,Delhi Daredevils,13,1,M Rawat,RA Jadeja,R Bhatia,0,0,0,0,0,0,0,0,0,M Rawat,bowled,
3,1,Rajasthan Royals,Delhi Daredevils,13,2,D Salunkhe,RA Jadeja,R Bhatia,0,0,0,0,0,0,4,0,4,,,
3,1,Rajasthan Royals,Delhi Daredevils,13,3,D Salunkhe,RA Jadeja,R Bhatia,0,0,0,0,0,0,1,0,1,,,
3,1,Rajasthan Royals,Delhi Daredevils,13,4,RA Jadeja,D Salunkhe,R Bhatia,0,2,0,0,0,0,0,2,2,,,
3,1,Rajasthan Royals,Delhi Daredevils,13,5,D Salunkhe,RA Jadeja,R Bhatia,0,0,0,0,0,0,0,0,0,,,
3,1,Rajasthan Royals,Delhi Daredevils,13,6,D Salunkhe,RA Jadeja,R Bhatia,0,0,0,0,0,0,1,0,1,,,
3,1,Rajasthan Royals,Delhi Daredevils,13,7,RA Jadeja,D Salunkhe,R Bhatia,0,0,0,0,0,0,1,0,1,,,
3,1,Rajasthan Royals,Delhi Daredevils,14,1,RA Jadeja,D Salunkhe,B Geeves,0,0,0,0,0,0,4,0,4,,,
3,1,Rajasthan Royals,Delhi Daredevils,14,2,RA Jadeja,D Salunkhe,B Geeves,0,0,0,0,0,0,1,0,1,,,
3,1,Rajasthan Royals,Delhi Daredevils,14,3,D Salunkhe,RA Jadeja,B Geeves,0,0,0,0,0,0,1,0,1,,,
3,1,Rajasthan Royals,Delhi Daredevils,14,4,RA Jadeja,D Salunkhe,B Geeves,0,0,0,0,0,0,0,0,0,,,
3,1,Rajasthan Royals,Delhi Daredevils,14,5,RA Jadeja,D Salunkhe,B Geeves,0,0,0,0,0,0,1,0,1,,,
3,1,Rajasthan Royals,Delhi Daredevils,14,6,D Salunkhe,RA Jadeja,B Geeves,0,0,0,0,0,0,0,0,0,,,
3,1,Rajasthan Royals,Delhi Daredevils,15,1,RA Jadeja,D Salunkhe,DL Vettori,0,0,0,0,0,0,6,0,6,,,
3,1,Rajasthan Royals,Delhi Daredevils,15,2,RA Jadeja,D Salunkhe,DL Vettori,0,0,0,0,0,0,0,0,0,RA Jadeja,bowled,
3,1,Rajasthan Royals,Delhi Daredevils,15,3,SK Warne,D Salunkhe,DL Vettori,0,0,0,0,0,0,0,0,0,,,
3,1,Rajasthan Royals,Delhi Daredevils,15,4,SK Warne,D Salunkhe,DL Vettori,0,0,0,0,0,0,1,0,1,,,
3,1,Rajasthan Royals,Delhi Daredevils,15,5,D Salunkhe,SK Warne,DL Vettori,0,0,0,0,0,0,1,0,1,,,
3,1,Rajasthan Royals,Delhi Daredevils,15,6,SK Warne,D Salunkhe,DL Vettori,0,0,0,0,0,0,1,0,1,,,
3,1,Rajasthan Royals,Delhi Daredevils,16,1,SK Warne,D Salunkhe,B Geeves,0,0,0,0,0,0,0,0,0,,,
3,1,Rajasthan Royals,Delhi Daredevils,16,2,SK Warne,D Salunkhe,B Geeves,0,0,0,0,0,0,0,0,0,,,
3,1,Rajasthan Royals,Delhi Daredevils,16,3,SK Warne,D Salunkhe,B Geeves,0,0,0,0,0,0,4,0,4,,,
3,1,Rajasthan Royals,Delhi Daredevils,16,4,SK Warne,D Salunkhe,B Geeves,0,0,0,0,0,0,0,0,0,,,
3,1,Rajasthan Royals,Delhi Daredevils,16,5,SK Warne,D Salunkhe,B Geeves,0,0,0,0,0,0,4,0,4,,,
